Relative_Humidity,Precipitation_mm_hr,streamflow_cfs,Soil_mm,Evapotranspiration_mm_hr
114,0,0,61,0
116,0,0,62,0
117,0,0,61,0
121,0,0,61,0
120,0,0,61,0
121,0,0,62,1
116,0,0,62,7
101,0,0,62,25
83,0,0,62,42
73,0,0,61,55
54,0,0,61,66
55,0,0,60,64
55,0,0,60,56
64,0,0,60,35
76,0,0,60,5
92,0,0,59,3
100,0,0,59,1
104,0,0,59,0
105,0,0,59,0
109,0,0,59,0
107,0,0,59,0
110,0,0,59,0
112,0,0,59,0
117,0,0,59,0
118,0,0,59,0
118,0,0,59,0
117,0,0,59,0
118,0,0,59,0
117,0,0,59,0
115,0,0,59,1
113,0,0,59,7
100,0,0,59,25
86,0,0,59,40
71,0,0,58,54
72,0,0,58,58
79,0,0,58,39
86,0,0,58,23
94,0,0,57,13
97,0,0,57,5
105,0,0,57,3
108,0,0,57,1
110,0,0,57,0
114,0,0,57,0
118,0,0,57,0
120,0,0,57,0
121,0,0,57,0
123,0,0,57,0
117,0,0,57,0
124,0,0,57,0
118,0,0,57,0
124,0,0,57,0
125,0,0,57,0
123,0,0,57,0
124,0,0,57,1
118,0,0,57,5
101,0,0,57,22
86,0,0,57,35
78,0,0,57,49
73,0,0,57,56
71,0,0,57,60
66,0,0,56,52
66,0,0,56,33
80,0,0,56,6
92,0,0,56,3
101,0,0,56,1
105,0,0,56,0
109,0,0,56,0
114,0,0,56,0
117,0,0,56,0
119,0,0,56,0
121,0,0,56,0
123,0,0,56,0
123,0,0,56,0
122,0,0,56,0
123,0,0,56,0
125,0,0,56,0
124,0,0,56,0
123,0,0,56,1
120,0,0,56,5
104,0,0,56,24
86,0,0,56,39
76,0,0,55,54
69,0,0,55,69
64,0,0,55,73
65,0,0,55,54
78,0,0,55,32
82,0,0,54,6
91,0,0,54,3
93,0,0,54,1
95,0,0,54,0
99,0,0,54,0
104,0,0,54,0
108,0,0,54,0
110,0,0,54,0
110,0,0,54,0
108,0,0,54,0
112,0,0,54,0
115,0,0,54,0
113,0,0,54,0
113,0,0,54,0
113,0,0,54,0
116,0,0,54,1
113,0,0,54,6
104,0,0,54,25
82,0,0,50,43
69,0,0,49,48
68,0,0,49,61
54,0,0,49,64
57,0,0,48,59
66,0,0,49,37
81,0,0,49,7
89,0,0,48,5
89,0,0,49,2
90,0,0,48,0
99,0,0,48,0
103,0,0,49,0
105,0,0,49,0
104,0,0,49,0
108,0,0,49,0
109,0,0,49,0
112,0,0,49,0
115,0,0,49,0
113,0,0,49,0
113,0,0,49,0
115,0,0,49,0
115,0,0,49,2
113,0,0,49,6
101,0,0,49,23
83,0,0,49,39
74,0,0,49,48
67,0,0,48,52
59,0,0,48,61
61,0,0,48,51
76,0,0,48,25
85,0,0,48,11
96,0,0,48,7
104,0,0,48,2
106,0,0,48,0
107,0,0,48,0
110,0,0,48,0
111,0,0,48,0
112,0,0,48,0
114,0,0,49,0
112,0,0,49,0
110,0,0,48,0
110,0,0,49,0
109,0,0,49,0
108,0,0,49,0
110,0,0,48,0
111,0,0,48,1
110,0,0,48,4
100,0,0,48,25
84,0,0,48,41
72,0,0,48,56
62,0,0,48,64
62,0,0,48,61
67,0,0,48,34
69,0,0,48,26
89,0,0,47,5
91,0,0,48,4
97,0,0,48,1
100,0,0,47,0
102,0,0,47,0
103,0,0,48,0
107,0,0,48,0
108,0,0,48,0
105,0,0,48,0
106,0,0,48,0
108,0,0,48,0
108,0,0,48,0
110,0,0,47,0
112,0,0,47,0
107,0,0,48,0
109,0,0,47,1
113,0,0,47,2
102,0,0,48,14
90,0,0,47,29
86,0,0,47,34
82,0,0,47,40
70,0,0,47,52
75,0,0,47,35
88,0,0,47,24
87,0,0,46,6
94,0,0,47,3
102,0,0,47,1
113,0,0,47,0
118,0,0,47,0
111,0,0,47,0
111,0,0,47,0
113,0,0,47,0
113,0,0,47,0
106,0,0,47,0
107,0,0,47,0
107,0,0,47,0
107,0,0,47,0
112,0,0,47,0
115,0,0,47,0
121,0,0,47,0
118,0,0,47,2
111,0,0,47,7
101,0,0,47,9
89,0,0,47,17
77,0,0,47,25
82,0,0,47,20
78,0,0,47,18
91,0,0,47,13
96,0,0,47,8
104,0,0,46,3
106,0,0,46,0
109,0,0,46,0
113,0,0,47,0
117,0,0,46,0
121,0,0,47,0
123,0,0,46,0
123,0,0,47,0
124,0,0,47,0
123,0,0,47,0
119,0,0,47,0
125,0,0,47,0
121,0,0,46,0
119,0,0,46,0
119,0,0,47,0
108,0,0,47,3
93,0,0,47,16
82,0,0,47,25
95,0,0,47,8
88,0,0,46,12
79,0,0,47,25
79,0,0,46,12
82,0,0,46,13
85,0,0,46,7
88,0,0,46,3
99,0,0,46,0
110,0,0,46,0
117,0,0,46,0
122,0,0,46,0
122,0,0,47,0
120,0,0,46,0
118,0,0,46,0
115,0,0,46,0
115,0,0,46,0
113,0,0,46,0
112,0,0,46,0
113,0,0,46,0
115,0,0,46,0
116,0,0,46,1
116,0,0,46,3
102,0,0,46,10
99,0,0,46,14
88,0,0,46,21
86,0,0,46,17
88,0,0,45,15
82,0,0,46,17
89,0,0,46,9
97,0,0,46,5
98,0,0,46,2
110,0,0,45,0
115,0,0,46,0
115,0,0,46,0
118,0,0,45,0
121,0,0,45,0
119,0,0,46,0
118,0,0,46,0
118,0,0,46,0
119,0,0,46,0
121,0,0,45,0
123,0,0,46,0
125,0,0,45,0
125,0,0,46,0
125,0,0,46,0
120,0,0,46,2
108,0,0,46,9
101,0,0,45,10
98,0,0,45,10
71,0,0,45,33
80,0,0,45,15
81,0,0,46,12
84,0,0,46,9
87,0,0,45,6
93,0,0,45,2
102,0,0,46,0
109,0,0,45,0
110,0,0,45,0
110,0,0,45,0
108,0,0,45,0
111,0,0,45,0
118,0,0,45,0
120,0,0,45,0
119,0,0,45,0
118,0,0,45,0
116,0,0,45,0
114,0,0,45,0
116,0,0,45,0
116,0,0,45,0
113,0,0,45,0
116,0,0,45,1
120,0,0,45,1
126,3,0,45,2
127,3,0,45,3
126,0,0,46,4
126,0,0,45,2
127,0,0,45,1
127,0,0,45,1
127,0,0,45,0
127,0,0,45,0
127,0,0,45,0
127,0,0,46,0
127,3,0,45,0
127,7,0,46,0
127,2,0,49,0
127,6,0,51,0
127,13,0,51,0
127,9,0,56,0
127,10,1,62,0
127,11,1,73,0
127,11,1,82,0
127,9,2,85,0
127,4,2,86,0
127,21,4,86,0
127,9,5,95,1
127,29,9,97,1
127,19,17,102,1
127,17,19,100,2
127,11,23,103,4
127,4,19,101,3
127,4,15,99,2
127,13,15,99,1
127,3,18,102,1
127,0,16,99,0
127,0,13,97,0
127,0,11,95,0
127,0,10,93,0
127,0,8,92,0
127,0,7,91,0
127,0,6,91,0
127,0,6,91,0
127,0,5,89,0
127,0,5,89,0
127,0,4,88,0
127,0,4,87,0
127,0,3,86,0
127,0,3,86,0
127,0,3,86,2
127,0,3,85,15
110,0,2,85,30
98,0,2,84,24
88,0,2,84,29
72,0,2,83,39
66,0,2,83,39
85,0,2,83,21
93,0,2,82,2
108,0,1,82,1
118,0,1,82,0
119,0,1,81,0
121,0,1,81,0
121,0,1,81,0
123,0,1,81,0
124,0,1,81,0
126,0,1,80,0
127,0,1,80,0
127,0,1,80,0
127,0,1,80,0
127,0,1,80,0
127,0,1,80,0
127,0,1,80,0
127,0,1,80,0
126,0,1,79,3
119,0,1,80,11
103,0,1,80,22
90,0,1,80,34
86,0,1,79,33
95,0,0,79,19
78,0,0,80,28
84,0,0,79,23
104,0,0,79,3
112,0,0,79,3
118,0,0,79,0
122,0,0,78,0
124,0,0,78,0
124,0,0,78,0
124,0,0,78,0
126,0,0,79,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,79,0
127,0,0,79,0
127,0,0,78,0
127,0,0,78,2
127,0,0,78,5
121,0,0,78,14
90,0,0,78,35
85,0,0,79,39
89,0,0,78,22
91,0,0,78,11
95,0,0,78,8
108,0,0,78,5
112,0,0,78,2
119,0,0,78,0
123,0,0,78,0
126,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
126,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
127,0,0,78,0
125,0,0,78,2
114,0,0,78,17
95,0,0,78,32
74,0,0,77,44
69,0,0,78,52
58,0,0,77,50
60,0,0,77,47
83,0,0,77,16
101,0,0,77,5
106,0,0,77,3
112,0,0,77,1
114,0,0,77,0
114,0,0,77,0
115,0,0,77,0
117,0,0,77,0
120,0,0,77,0
124,0,0,77,0
125,0,0,77,0
123,0,0,77,0
122,0,0,77,0
123,0,0,77,0
125,0,0,77,0
126,0,0,77,0
126,0,0,77,0
122,0,0,77,3
104,0,0,77,18
87,0,0,77,25
86,0,0,77,22
85,0,0,77,22
73,0,0,77,34
82,0,0,76,25
97,0,0,76,7
96,0,0,76,5
105,0,0,76,2
111,0,0,76,0
114,0,0,76,0
115,0,0,76,0
114,0,0,76,0
121,0,0,77,0
125,0,0,76,0
126,0,0,76,0
124,0,0,76,0
122,0,0,76,0
119,0,0,76,0
119,0,0,76,0
125,0,0,76,0
126,0,0,76,0
125,0,0,76,0
120,0,0,76,2
109,0,0,76,6
101,0,0,76,8
90,0,0,76,13
90,0,0,76,13
90,0,0,76,9
92,0,0,76,8
94,0,0,76,6
99,0,0,76,5
108,0,0,76,1
118,0,0,76,0
122,0,0,76,0
122,0,0,76,0
122,0,0,76,0
122,0,0,76,0
122,0,0,76,0
124,0,0,76,0
125,0,0,76,0
126,0,0,76,0
126,0,0,76,0
127,0,0,76,0
127,0,0,76,0
127,0,0,76,0
127,0,0,76,0
124,0,0,76,2
110,0,0,76,15
97,0,0,76,25
87,0,0,76,29
81,0,0,76,22
61,0,0,76,37
55,0,0,76,32
65,0,0,76,17
81,0,0,75,3
88,0,0,76,1
95,0,0,75,0
100,0,0,75,0
101,0,0,76,0
100,0,0,75,0
98,0,0,75,0
101,0,0,75,0
107,0,0,75,0
107,0,0,75,0
107,0,0,75,0
110,0,0,75,0
111,0,0,75,0
112,0,0,75,0
113,0,0,75,0
113,0,0,75,0
114,0,0,75,3
110,0,0,75,8
85,0,0,75,20
68,0,0,75,26
64,0,0,75,32
61,0,0,74,31
64,0,0,75,23
75,0,0,74,15
84,0,0,74,2
98,0,0,75,1
111,0,0,75,0
116,0,0,74,0
119,0,0,74,0
120,0,0,74,0
122,0,0,74,0
125,0,0,74,0
124,0,0,74,0
126,0,0,74,0
125,2,0,74,0
127,1,0,74,0
127,0,0,74,0
124,0,0,74,0
122,0,0,74,0
126,1,0,74,0
127,0,0,75,1
117,0,0,74,12
95,0,0,75,23
74,0,0,75,31
64,0,0,75,35
56,0,0,75,31
61,0,0,74,26
76,0,0,74,7
76,0,0,74,2
75,0,0,74,1
85,0,0,74,0
102,0,0,74,0
106,0,0,74,0
105,0,0,74,0
106,0,0,74,0
108,0,0,74,0
106,0,0,74,0
106,0,0,74,0
105,0,0,74,0
103,0,0,74,0
110,0,0,74,0
114,0,0,74,0
117,0,0,74,0
118,0,0,74,0
116,0,0,74,1
102,0,0,74,9
80,0,0,74,20
72,0,0,74,27
62,0,0,74,33
61,0,0,74,29
60,0,0,74,26
69,0,0,74,10
77,0,0,74,2
89,0,0,74,1
106,0,0,74,0
111,0,0,74,0
112,0,0,74,0
117,0,0,74,0
119,0,0,74,0
122,0,0,74,0
126,0,0,74,0
127,0,0,74,0
126,0,0,74,0
126,0,0,74,0
127,0,0,74,0
127,0,0,74,0
127,11,0,74,0
127,13,0,75,0
127,6,0,82,0
127,3,0,83,0
127,1,1,84,1
127,0,1,84,2
127,0,1,85,3
127,3,1,84,1
127,0,1,84,3
126,0,1,85,2
127,0,1,85,1
127,0,1,85,0
127,0,1,85,0
127,0,1,85,0
127,0,1,84,0
127,0,1,83,0
127,0,1,83,0
127,0,1,83,0
127,2,1,83,0
127,0,0,83,0
126,0,0,82,0
122,0,0,82,0
112,0,0,82,0
115,0,0,83,0
118,0,0,82,0
117,0,0,82,0
111,0,0,81,1
99,0,0,81,7
73,0,0,81,18
64,0,0,81,23
63,0,0,81,19
58,0,0,81,18
52,0,0,81,20
56,0,0,81,9
68,0,0,80,2
88,0,0,80,1
98,0,0,80,0
102,0,0,80,0
105,0,0,80,0
117,0,0,80,0
117,0,0,80,0
116,0,0,80,0
116,0,0,80,0
117,0,0,80,0
122,0,0,79,0
123,0,0,79,0
117,0,0,80,0
123,0,0,80,0
124,0,0,79,0
121,0,0,79,0
119,0,0,80,1
102,0,0,79,7
79,0,0,79,19
63,0,0,79,25
67,0,0,79,8
62,0,0,79,15
73,0,0,79,6
64,0,0,79,8
77,0,0,79,4
88,0,0,79,1
98,0,0,79,0
100,0,0,78,0
104,0,0,79,0
105,0,0,78,0
108,0,0,79,0
111,0,0,79,0
113,0,0,79,0
116,0,0,79,0
116,0,0,79,0
114,0,0,78,0
117,0,0,79,0
115,0,0,78,0
114,0,0,79,0
115,0,0,78,0
111,0,0,79,1
107,0,0,78,2
90,0,0,78,16
87,0,0,78,15
81,0,0,79,22
71,0,0,78,24
93,0,0,78,7
107,0,0,78,1
110,0,0,78,1
110,0,0,78,0
106,0,0,78,0
104,0,0,78,0
104,0,0,78,0
100,0,0,78,0
99,0,0,78,0
99,0,0,78,0
95,0,0,78,0
92,0,0,78,0
90,0,0,78,0
94,0,0,78,0
97,0,0,78,0
101,0,0,78,0
104,0,0,78,0
110,0,0,78,0
99,0,0,78,2
85,0,0,78,8
78,0,0,78,17
72,0,0,78,22
63,0,0,78,26
55,0,0,78,28
54,0,0,78,24
67,0,0,78,4
68,0,0,78,2
75,0,0,78,1
90,0,0,78,0
95,0,0,78,0
100,0,0,78,0
105,0,0,78,0
103,0,0,78,0
93,0,0,78,0
95,0,0,78,0
95,0,0,78,0
89,0,0,78,0
85,0,0,78,0
87,0,0,77,0
91,0,0,78,0
103,0,0,78,0
82,0,0,77,0
78,0,0,78,3
67,0,0,78,8
53,0,0,77,19
50,0,0,77,24
39,0,0,78,28
41,0,0,77,29
39,0,0,77,24
44,0,0,77,3
53,0,0,77,1
61,0,0,77,0
70,0,0,77,0
81,0,0,77,0
84,0,0,77,0
86,0,0,77,0
93,0,0,77,0
101,0,0,77,0
105,0,0,77,0
100,0,0,77,0
96,0,0,77,0
97,0,0,76,0
90,0,0,76,0
94,0,0,77,0
93,0,0,77,0
89,0,0,77,0
90,0,0,77,0
82,0,0,77,4
60,0,0,77,12
73,0,0,77,5
61,0,0,77,15
64,0,0,77,9
72,0,0,77,3
95,0,0,77,1
113,0,0,76,1
123,0,0,77,0
126,2,0,77,0
127,3,0,77,0
127,6,0,76,0
127,3,0,77,0
127,0,0,77,0
127,5,0,77,0
127,1,0,79,0
127,1,0,79,0
127,1,0,80,0
127,7,0,81,0
127,2,0,83,0
127,0,1,84,0
127,0,1,85,0
127,0,1,85,0
127,0,1,85,0
127,0,1,84,0
127,0,1,84,1
127,1,1,84,2
127,0,1,84,1
127,2,1,84,0
126,2,1,85,3
121,0,1,86,4
126,0,1,86,1
126,0,1,87,1
126,0,1,86,0
124,0,1,86,0
125,0,1,86,0
125,0,1,85,0
126,0,1,85,0
126,0,1,85,0
125,0,1,85,0
122,0,1,85,0
121,0,1,85,0
122,0,1,84,0
122,0,1,84,0
116,0,1,85,0
115,0,0,84,0
119,0,0,84,0
123,0,0,83,0
124,0,0,83,1
109,0,0,83,3
100,0,0,83,5
96,0,0,83,14
76,0,0,83,18
84,0,0,83,14
109,0,0,83,2
112,0,0,83,2
115,0,0,83,1
110,0,0,83,0
111,0,0,83,0
117,0,0,83,0
116,0,0,83,0
119,0,0,83,0
120,0,0,83,0
119,0,0,83,0
123,3,0,83,0
126,1,0,82,0
125,0,0,83,0
123,0,0,83,0
124,0,0,83,0
123,0,0,83,0
120,0,0,83,0
118,0,0,83,0
119,0,0,83,1
113,0,0,83,3
115,0,0,83,1
106,0,0,84,3
97,0,0,84,5
86,0,0,83,10
99,0,0,83,3
105,0,0,83,1
106,0,0,83,0
109,0,0,83,0
105,0,0,83,0
100,0,0,83,0
105,0,0,84,0
111,0,0,83,0
119,0,0,83,0
123,0,0,83,0
121,0,0,83,0
121,0,0,83,0
123,0,0,83,0
121,0,0,83,0
114,0,0,82,0
117,0,0,83,0
121,0,0,83,0
115,0,0,83,0
88,0,0,82,6
68,0,0,82,15
56,0,0,82,21
52,0,0,82,24
45,0,0,82,24
43,0,0,82,19
57,0,0,82,4
65,0,0,82,1
80,0,0,82,0
85,0,0,82,0
82,0,0,82,0
87,0,0,82,0
84,0,0,81,0
85,0,0,82,0
80,0,0,82,0
85,0,0,81,0
77,0,0,81,0
83,0,0,81,0
93,0,0,81,0
93,0,0,82,0
96,0,0,81,0
96,0,0,81,0
98,0,0,81,0
97,0,0,81,1
79,0,0,81,6
57,0,0,81,18
38,0,0,82,26
30,0,0,81,31
28,0,0,81,28
34,0,0,81,24
37,0,0,81,5
47,0,0,81,1
69,0,0,81,0
82,0,0,80,0
86,0,0,81,0
88,0,0,80,0
86,0,0,81,0
86,0,0,81,0
87,0,0,81,0
88,0,0,80,0
88,0,0,80,0
85,0,0,80,0
79,0,0,80,0
73,0,0,80,0
65,0,0,80,0
67,0,0,80,0
76,0,0,80,0
71,0,0,80,1
59,0,0,80,9
31,0,0,80,25
16,0,0,80,35
14,0,0,81,41
17,0,0,80,40
19,0,0,80,32
33,0,0,80,6
41,0,0,80,2
58,0,0,80,1
61,0,0,80,0
59,0,0,80,0
69,0,0,80,0
73,0,0,80,0
78,0,0,80,0
76,0,0,80,0
77,0,0,80,0
69,0,0,80,0
73,0,0,80,0
71,0,0,80,0
70,0,0,79,0
59,0,0,80,0
55,0,0,79,0
56,0,0,80,0
57,0,0,80,2
44,0,0,80,10
38,0,0,80,25
32,0,0,79,33
29,0,0,79,36
28,0,0,79,35
28,0,0,79,31
28,0,0,79,4
25,0,0,79,2
44,0,0,79,1
59,0,0,79,0
63,0,0,79,0
65,0,0,79,0
70,0,0,79,0
61,0,0,80,0
62,0,0,79,0
62,0,0,79,0
72,0,0,79,0
74,0,0,79,0
76,0,0,79,0
73,0,0,79,0
77,0,0,79,0
80,0,0,79,0
77,0,0,79,0
74,0,0,79,2
55,0,0,79,7
50,0,0,80,16
41,0,0,79,37
36,0,0,79,43
37,0,0,79,43
41,0,0,79,35
49,0,0,79,6
58,0,0,79,2
64,0,0,79,1
78,0,0,79,0
81,0,0,79,0
84,0,0,78,0
87,0,0,78,0
92,0,0,78,0
95,0,0,78,0
96,0,0,78,0
100,0,0,78,0
103,0,0,78,0
106,0,0,78,0
109,0,0,78,0
111,0,0,78,0
111,0,0,78,0
111,0,0,78,0
108,0,0,79,2
94,0,0,78,10
72,0,0,78,25
61,0,0,78,34
57,0,0,78,40
54,0,0,78,40
60,0,0,78,30
66,0,0,78,6
71,0,0,78,3
80,0,0,78,1
92,0,0,78,0
97,0,0,78,0
103,0,0,78,0
107,0,0,78,0
110,0,0,78,0
112,0,0,78,0
114,0,0,78,0
114,0,0,78,0
115,0,0,78,0
117,0,0,78,0
118,0,0,78,0
120,0,0,78,0
121,0,0,78,0
123,0,0,78,0
120,0,0,78,2
108,0,0,78,8
89,0,0,78,17
80,0,0,78,24
65,0,0,78,34
56,0,0,78,38
55,0,0,77,31
50,0,0,78,6
45,0,0,78,3
48,0,0,78,1
58,0,0,77,0
66,0,0,77,0
72,0,0,77,0
86,0,0,78,0
90,0,0,78,0
95,0,0,78,0
93,0,0,78,0
92,0,0,78,0
99,0,0,77,0
111,0,0,78,0
107,0,0,77,0
109,0,0,77,0
109,0,0,77,0
110,0,0,78,0
105,0,0,78,1
87,0,0,77,9
78,0,0,77,18
79,0,0,78,24
73,0,0,77,24
61,0,0,78,22
60,0,0,77,19
65,0,0,77,4
70,0,0,77,1
76,0,0,77,0
80,0,0,77,0
82,0,0,77,0
85,0,0,77,0
91,0,0,78,0
95,0,0,77,0
97,0,0,77,0
93,0,0,77,0
93,0,0,77,0
91,0,0,77,0
90,0,0,77,0
90,0,0,77,0
96,0,0,77,0
106,0,0,77,0
108,0,0,77,0
92,0,0,78,1
71,0,0,77,6
62,0,0,77,14
53,0,0,77,18
44,0,0,77,22
38,0,0,77,23
45,0,0,77,18
43,0,0,77,4
44,0,0,77,2
63,0,0,77,0
79,0,0,77,0
80,0,0,77,0
76,0,0,77,0
72,0,0,77,0
66,0,0,77,0
69,0,0,78,0
74,0,0,77,0
70,0,0,77,0
66,0,0,77,0
68,0,0,77,0
70,0,0,77,0
84,0,0,77,0
93,0,0,77,0
117,0,0,77,0
116,0,0,77,1
102,0,0,77,3
72,0,0,77,16
86,0,0,77,14
67,0,0,77,18
50,0,0,77,20
51,0,0,77,12
48,0,0,77,3
50,0,0,77,1
53,0,0,77,0
56,0,0,77,0
58,0,0,77,0
60,0,0,77,0
61,0,0,77,0
68,0,0,77,0
76,0,0,77,0
81,0,0,77,0
86,0,0,77,0
80,0,0,77,0
81,0,0,77,0
90,0,0,77,0
100,0,0,77,0
98,0,0,77,0
103,0,0,77,0
93,0,0,77,0
69,0,0,77,4
48,0,0,77,11
44,0,0,77,15
39,0,0,77,16
34,0,0,77,13
33,0,0,77,12
43,0,0,77,4
47,0,0,77,1
52,0,0,77,0
55,0,0,77,0
78,0,0,77,0
96,0,0,77,0
111,0,0,77,0
118,0,0,77,0
115,0,0,77,0
111,0,0,77,0
108,0,0,77,0
104,0,0,77,0
108,0,0,77,0
108,0,0,77,0
104,0,0,77,0
102,0,0,77,0
103,0,0,77,0
96,0,0,77,0
72,0,0,77,3
52,0,0,77,9
38,0,0,77,12
24,0,0,77,14
13,0,0,77,14
17,0,0,77,10
18,0,0,77,3
26,0,0,77,1
55,0,0,77,0
71,0,0,77,0
76,0,0,77,0
80,0,0,77,0
81,0,0,77,0
84,0,0,77,0
83,0,0,77,0
80,0,0,77,0
82,0,0,77,0
80,0,0,77,0
80,0,0,77,0
76,0,0,77,0
66,0,0,77,0
72,0,0,77,0
79,0,0,77,0
68,0,0,77,0
81,0,0,77,0
74,0,0,77,1
70,0,0,77,1
71,0,0,77,2
71,0,0,77,2
70,0,0,76,2
74,0,0,77,1
80,0,0,77,0
85,0,0,76,0
90,0,0,77,0
93,0,0,76,0
96,0,0,76,0
108,0,0,77,0
123,3,0,77,0
126,7,0,77,0
127,11,0,77,0
127,9,0,77,0
127,13,1,84,0
127,4,2,89,0
127,5,3,90,0
127,7,4,92,0
127,0,4,94,0
127,0,5,94,0
127,0,5,94,0
127,0,4,93,0
127,0,4,93,1
127,0,3,92,3
126,0,3,92,4
124,0,3,91,5
124,0,3,91,3
125,0,2,91,2
125,0,2,90,1
126,0,2,89,0
127,0,2,89,0
127,0,2,89,0
127,0,2,88,0
127,0,2,88,0
127,0,2,88,0
124,0,1,88,0
120,0,1,87,0
118,0,1,87,0
121,0,1,87,0
121,0,1,87,0
122,0,1,86,0
121,0,1,86,0
121,0,1,86,0
119,0,1,86,0
115,0,1,86,1
99,0,1,86,8
78,0,1,85,23
71,0,1,85,30
63,0,1,85,33
55,0,1,85,28
50,0,1,85,23
46,0,1,85,10
52,0,1,85,4
61,0,1,85,1
77,0,1,84,0
86,0,1,84,0
96,0,1,84,0
101,0,1,84,0
106,0,1,84,0
108,0,1,84,0
105,0,1,84,0
105,0,1,84,0
100,0,1,84,0
91,0,1,84,0
81,0,0,83,0
103,0,0,83,0
115,1,1,83,0
118,1,1,83,0
118,0,1,83,0
122,9,1,83,2
101,0,1,83,16
73,0,1,84,29
60,0,1,84,29
55,0,1,84,20
52,0,1,85,11
67,0,1,84,4
71,0,1,84,2
70,0,1,84,1
77,0,1,84,0
80,0,1,84,0
88,0,1,84,0
91,0,1,84,0
115,0,1,84,0
117,0,1,84,0
117,0,1,83,0
116,0,1,83,0
113,0,1,83,0
110,0,0,83,0
107,0,0,83,0
104,0,0,83,0
106,0,0,83,0
103,0,0,83,0
103,0,0,83,0
98,0,0,83,2
90,0,0,83,4
84,0,0,83,4
81,0,0,83,5
65,0,0,83,17
65,0,0,83,8
76,0,0,83,2
78,0,0,83,1
84,0,0,82,0
100,0,0,83,0
103,0,0,82,0
100,0,0,83,0
99,0,0,82,0
93,0,0,83,0
90,0,0,82,0
91,0,0,82,0
90,0,0,82,0
91,0,0,83,0
92,0,0,82,0
94,0,0,82,0
93,0,0,82,0
98,0,0,82,0
97,0,0,82,0
91,0,0,82,0
81,0,0,82,3
69,0,0,83,8
58,0,0,83,11
49,0,0,82,13
35,0,0,82,13
34,0,0,82,7
39,0,0,82,3
43,0,0,82,1
54,0,0,82,0
62,0,0,83,0
66,0,0,82,0
71,0,0,82,0
76,0,0,82,0
84,0,0,82,0
87,0,0,82,0
87,0,0,82,0
86,0,0,82,0
84,0,0,82,0
88,0,0,82,0
88,0,0,82,0
90,0,0,82,0
92,0,0,82,0
87,0,0,82,0
85,0,0,82,0
68,0,0,82,1
62,0,0,82,1
62,0,0,82,2
64,0,0,82,3
67,0,0,82,3
66,0,0,81,3
66,0,0,82,3
74,0,0,81,1
85,0,0,82,0
93,0,0,81,0
103,0,0,82,0
121,1,0,82,0
125,1,0,82,0
126,1,0,82,0
125,0,0,81,0
123,0,0,82,0
125,0,0,82,0
126,0,0,82,0
127,3,0,82,0
127,3,0,82,0
127,1,0,82,0
127,0,0,82,0
127,0,0,83,0
127,0,0,83,0
127,0,0,84,1
127,0,0,84,1
121,0,0,83,6
115,0,0,84,5
111,0,0,83,6
97,0,0,83,9
99,0,0,83,4
107,0,0,83,1
119,0,0,83,0
123,0,0,83,0
124,0,0,83,0
123,0,0,83,0
123,0,0,83,0
122,0,0,83,0
122,0,0,83,0
121,0,0,82,0
121,0,0,82,0
122,0,0,82,0
123,0,0,82,0
123,0,0,83,0
124,0,0,82,0
125,0,0,82,0
125,0,0,82,0
123,0,0,82,1
112,0,0,82,6
98,0,0,82,11
88,0,0,82,14
78,0,0,82,24
83,0,0,82,13
92,0,0,82,5
95,0,0,82,2
97,0,0,82,1
109,0,0,82,0
114,0,0,82,0
106,0,0,82,0
100,0,0,81,0
105,0,0,82,0
110,0,0,82,0
101,0,0,82,0
103,0,0,81,0
115,0,0,81,0
101,0,0,82,0
96,0,0,82,0
98,0,0,82,0
111,0,0,81,0
103,0,0,81,0
106,0,0,81,0
95,0,0,81,1
91,0,0,81,4
91,0,0,81,6
84,0,0,81,9
84,0,0,81,7
65,0,0,81,19
64,0,0,81,11
67,0,0,81,4
61,0,0,81,1
69,0,0,81,0
77,0,0,81,0
78,0,0,81,0
79,0,0,81,0
78,0,0,81,0
89,0,0,81,0
103,0,0,81,0
105,0,0,81,0
105,0,0,81,0
109,0,0,81,0
108,0,0,81,0
112,0,0,81,0
117,0,0,81,0
119,0,0,81,0
120,0,0,81,0
119,0,0,81,0
113,0,0,82,1
98,0,0,81,5
77,0,0,81,13
66,0,0,81,18
60,0,0,81,15
75,0,0,81,1
81,0,0,81,2
98,1,0,81,1
93,0,0,81,0
96,0,0,81,0
90,0,0,81,0
90,0,0,81,0
95,0,0,81,0
89,0,0,81,0
82,0,0,81,0
84,0,0,81,0
86,0,0,81,0
87,0,0,81,0
85,0,0,81,0
84,0,0,81,0
85,0,0,81,0
84,0,0,81,0
82,0,0,81,0
81,0,0,81,0
75,0,0,81,3
68,0,0,81,8
58,0,0,81,10
47,0,0,81,12
37,0,0,81,12
34,0,0,81,6
34,0,0,81,3
41,0,0,81,1
57,0,0,81,0
69,0,0,80,0
79,0,0,81,0
78,0,0,81,0
81,0,0,81,0
78,0,0,80,0
83,0,0,81,0
91,0,0,81,0
95,0,0,81,0
96,0,0,81,0
99,0,0,81,0
